name,text
1603037328569671682,"What album have you been listening to lately?

(you can't mention your own)"
1590688390021664770,"Grandmaster Flash &amp; The Furious Five - The Message

Still a banger

https://t.co/SC06Nw1K6E"
1589256344250769410,"The B-52's in 2022

https://t.co/Gdwn19nMA0"
1583479534246297602,"What, what?"
1577619129707765761,".@LorettaLynn is the GOAT. A life well lived.

If you haven't yet, you need to listen to the Cocaine &amp; Rhinestones… https://t.co/u0TzDcRBeC"
1562810733792215042,RT @sarahjarosz: Still reeling after a magical time with @punchbrothers and @watchhouseband on American Acoustic tour straight into a reall…
1553876658347802625,RT @DollyParton: Pink is always in season! 💕 https://t.co/HBItjS8fwT
1553874813139181575,"I have a request for feedback from you:

I've been thinking for a while about making a music game app. 

My origina… https://t.co/Qef6cjhpIL"
1532023519839764490,RT @lexfridman: Reunited with an old friend. There are only 2 material possessions that mean something to me in this world. One is my watch…
1531672791581327361,Great answers here https://t.co/4nfhDfGNqG
1524179761102299137,"Nailed it #Heardle #74

🔊🟩⬜️⬜️⬜️⬜️⬜️

https://t.co/xF4Kf3DY2m"
1517598727900389377,"Just came across this from @florencemachine. https://t.co/VBRfjRanqI.Long.💥

https://t.co/9LrtYSPK5E"
1506675616275435527,♥️ https://t.co/1IdEUhek2I
1505094761841106945,@jenblanchette 💯
1500206230538756099,"RT @jeremyvaught: 🤯
https://t.co/bNJhPXhtp7"
1500020771111976962,"My new favorite Wordle variant 

#Heardle #8

🔈⬛️⬛️⬛️🟩⬜️⬜️

https://t.co/pGUxPiMWu8"
1493474767210430464,"A Taylor Swift Wordle variant. ☺️ https://t.co/7iSysFl7mt

Taylordle 18 3/6

⬜🟨⬜⬜🟨
🟩⬜🟨⬜🟩
🟩🟩🟩🟩🟩"
1490234330718908416,Condolences to my Indian friends. What a legend #LataMangeshkarRIP #OmShanti https://t.co/Di3VvUeLm6
1486415290422419457,Dang! I had a front row ticket at Wolf Trap in 2020. Now I'm in Ohio and there are no shows near me. 😢 https://t.co/s9MAr2saFJ
1482296123264016386,Ha! https://t.co/55N3bFCJDM
