name,text
1604810809322147840,"After record 787 order, United claims to be the U.S. 'de facto flag carrier' https://t.co/VFCAEV59XQ"
1604807030761730048,Tauck president Jennifer Tombaugh on optimism and challenges in 2023 https://t.co/p5xkkeSaf6
1604788018082361344,Charging fees is becoming the norm https://t.co/BvZXpmKVDu
1604281818878201856,Ecuador exploration on Kontiki Wayra yacht https://t.co/eijdKewSOK
1604161895573118981,Travel advisors on Antarctica sailing say recent deaths don't give rise to fear https://t.co/MD3JWoTqez
1604127036729348096,How lucky we are to do what we do https://t.co/vHh58FGDqh
1604118478939918337,The Scenic route to shipbuilding has its advantages https://t.co/l9ALdE9iad
1604016556694212608,Palisades Tahoe gondola opens https://t.co/MvV43hSbOb
1603869589896835072,Lobby aquarium bursts at Radisson Collection hotel in Berlin https://t.co/UXDhJ6dDxg
1603820013873692673,Bonotel Exclusive Travel promotes Herbst and Bautista https://t.co/VGTHnZKBx2
1603804411532562432,Marriott makes UAE debut with Palm Jumeirah resort https://t.co/PsRhXSlpnh
1603787324684664833,"American Airlines adds loyalty reward tiers, raises status threshold https://t.co/FZYc2pEU0b"
1603787317147500545,Highgate is acquiring Viceroy Hotels https://t.co/uaKpaN2jDg
1603723377172414465,Will Indonesia's premarital sex law hurt tourism? So far it hasn't https://t.co/bKXcqTXUbu
1603647394293637120,Waldorf Astoria hotel is coming to San Miguel de Allende https://t.co/NF0Ie15JrX
1603499544159064066,Setting the record straight https://t.co/wLOgUN2Nos
1603497896779087872,Tennis star Rafael Nadal and Melia collaborate on new hotel brand https://t.co/1qdLkn0Jcq
1603456240478478336,Norwegian Cruise Line Holdings cuts jobs https://t.co/KnK96rbN7J
1603436118825119746,Muckermann to succeed Martinoli as Silversea CEO https://t.co/WjwALZIoQZ
1603419118958706688,ASTA tells DOT refund rule just won't fly https://t.co/hcjsgk90Yr
