name,text
1604808743593680898,RT @JuventusFCWomen: Shovelling snow ❄️ and an avalanche of goals ⚽️⚽️⚽️⚽️⚽️
1604793669168599041,"Many happy returns, Renato! 🎉 https://t.co/8Kj6laeK6r"
1604778570194112524,"Juventus, the club with the most #FIFAWorldCup winners! 🏆

Find out who all our 2️⃣7️⃣ champions are 🌟⤵️"
1604763469655396353,"Angel Di Maria becomes the first player in history to score in a:

🎯 Olympic Games final
🎯 Continental Cup final
🎯… https://t.co/ZLI9S0qjQn"
1604559523221577728,Do you know all the other 25? 🤔⤵️
1604559296796180480,"Juventus is the club with the most World Cup winners, with Angel Di Maria and Leandro Paredes now making it 2️⃣7️⃣… https://t.co/pfK7MwiPlT"
1604549835545120769,"Proud of you, Adrien 💪🤍🖤 https://t.co/TlzJLC86uC"
1604544073393754112,Our #FIFAWorldCup winners! 🤍🖤 https://t.co/d0kkylVUgY
1604535691538726913,"ANGEL AND LEO ARE #FIFAWorldCup CHAMPIONS! 🤍🖤🇦🇷

Congratulations, @Argentina! 👏🏆 https://t.co/r1y3XB7IoR"
1604505239008206851,"🫶🥳

#FIFAWorldCup https://t.co/7fj39ADGoT"
1604501018041274369,"GGGOOOOAAALLLL!! 🫶

Di Maria on target for @Argentina in the #FIFAWorldCup final! 🇦🇷👏 https://t.co/o8zCC1UzJ1"
1604476582428438528,On opposite sides… but only for the #FIFAWorldCup final 🤍🖤 https://t.co/a5ZZiIL1t2
1604453928812281856,🇦🇷 @mati_soule showing his support for his compatriots! 💪 https://t.co/Hz97eTWFSC
1604446380533104640,🇫🇷 @paulpogba with a message of support for Adrien and France! 🤜🤛 https://t.co/DUwNcTwKjU
1604438827581329410,Know your Bianconeri: Didier Deschamps and Zinedine Zidane's 1998 ⚪️⚫️🗞
1604431279121846272,"The hang time though 😲

#GoalOfTheDay https://t.co/783EOPAryd"
1604423730800734210,"⏪ Last time Rabiot faced Messi ... 

#FIFAWorldCup 🇫🇷🆚🇦🇷🔜 https://t.co/cv3rL83onr"
1604408629238431744,"Will Angel turn it 🔛 for @Argentina? 🔄🇦🇷

#FIFAWorldCup https://t.co/Sr3htCyyAU"
1604401082490269696,"𝗔𝗹𝗹 𝘁𝗼 𝗽𝗹𝗮𝘆 𝗳𝗼𝗿! 🏆

🙌 Good luck to our three Bianconeri competing in today’s #FIFAWorldCup final! 🇦🇷🆚🇫🇷 https://t.co/4mZP9EaM9T"
1604393530759122944,T E A M 🤍🖤 https://t.co/e0BQejKGOB
